nom_schema;nom_table;nom_variable;type_variable;new_nom_variable
gold;rolling_freekicks;freekick_zone_direct_rate_for_5;float;dec_freekick_zone_direct_rate_for_5
gold;rolling_freekicks;freekicks_against_10;integer;int_freekicks_against_10
gold;rolling_freekicks;freekicks_against_3;integer;int_freekicks_against_3
gold;rolling_freekicks;freekicks_against_5;integer;int_freekicks_against_5
gold;rolling_freekicks;freekicks_for_10;integer;int_freekicks_for_10
gold;rolling_freekicks;freekicks_for_3;integer;int_freekicks_for_3
gold;rolling_freekicks;freekicks_for_5;integer;int_freekicks_for_5
gold;rolling_freekicks;league_source;string;str_league_source
gold;rolling_freekicks;match_id;string;str_match_id
gold;rolling_freekicks;season;string;str_season
gold;rolling_freekicks;team_id;string;str_team_id
gold;team_corridor_profile;corridor;string;str_corridor
gold;team_corridor_profile;def_central_density;float;dec_def_central_density
gold;team_corridor_profile;def_solidity;float;dec_def_solidity
gold;team_corridor_profile;match_id;string;str_match_id
gold;team_corridor_profile;off_central_progression;float;dec_off_central_progression
gold;team_corridor_profile;off_central_touch;float;dec_off_central_touch
gold;team_corridor_profile;off_cross_strength;float;dec_off_cross_strength
gold;team_corridor_profile;off_dribble_strength;float;dec_off_dribble_strength
gold;team_corridor_profile;off_strength;float;dec_off_strength
gold;team_corridor_profile;opponent_id;string;str_opponent_id
gold;team_corridor_profile;team_id;string;str_team_id
gold;zone_confrontation_match;attack_corridor;string;str_attack_corridor
gold;zone_confrontation_match;attacking_team_id;string;str_attacking_team_id
gold;zone_confrontation_match;defending_team_id;string;str_defending_team_id
gold;zone_confrontation_match;match_id;string;str_match_id
gold;zone_confrontation_match;matchup_central_control;float;dec_matchup_central_control
gold;zone_confrontation_match;matchup_cross_threat;float;dec_matchup_cross_threat
gold;zone_confrontation_match;matchup_danger_by_corridor;float;dec_matchup_danger_by_corridor
gold;zone_confrontation_match;matchup_dribble_threat;float;dec_matchup_dribble_threat
gold;zone_confrontation_match;off_strength;float;dec_off_strength
gold;zone_confrontation_match;opp_central_def_density;float;dec_opp_central_def_density
gold;zone_confrontation_match;opp_def_solidity;float;dec_opp_def_solidity
gold;zone_confrontation_match;self_central_progression;float;dec_self_central_progression
gold;zone_confrontation_match;self_central_touch;float;dec_self_central_touch
intermediate;backbone;clean_sheet;integer;int_clean_sheet
intermediate;backbone;comp_category;string;str_comp_category
intermediate;backbone;date;date/timestamp;dt_date
intermediate;backbone;formation;string;str_formation
intermediate;backbone;fouls_committed;integer;int_fouls_committed
intermediate;backbone;ga;integer;int_ga
intermediate;backbone;gf;integer;int_gf
intermediate;backbone;goals_per_shot;float;dec_goals_per_shot
intermediate;backbone;interceptions;integer;int_interceptions
intermediate;backbone;league_source;string;str_league_source
intermediate;backbone;market_prob_close_draw;float;dec_market_prob_close_draw
intermediate;backbone;market_prob_close_opp;float;dec_market_prob_close_opp
intermediate;backbone;market_prob_close_team;float;dec_market_prob_close_team
intermediate;backbone;market_prob_draw;float;dec_market_prob_draw
intermediate;backbone;market_prob_opp;float;dec_market_prob_opp
intermediate;backbone;market_prob_team;float;dec_market_prob_team
intermediate;backbone;match_id;string;str_match_id
intermediate;backbone;np_xg;float;dec_np_xg
intermediate;backbone;np_xg_conceded;float;dec_np_xg_conceded
intermediate;backbone;np_xg_diff_match;float;dec_np_xg_diff_match
intermediate;backbone;odds_avg_draw;float;dec_odds_avg_draw
intermediate;backbone;odds_avg_opp;float;dec_odds_avg_opp
intermediate;backbone;odds_avg_team;float;dec_odds_avg_team
intermediate;backbone;odds_pinnacle_draw;float;dec_odds_pinnacle_draw
intermediate;backbone;odds_pinnacle_opp;float;dec_odds_pinnacle_opp
intermediate;backbone;odds_pinnacle_team;float;dec_odds_pinnacle_team
intermediate;backbone;opponent_id;string;str_opponent_id
intermediate;backbone;pinnacle_drift_draw;float;dec_pinnacle_drift_draw
intermediate;backbone;pinnacle_drift_opp;float;dec_pinnacle_drift_opp
intermediate;backbone;pinnacle_drift_team;float;dec_pinnacle_drift_team
intermediate;backbone;pinnacle_prob_close_draw;float;dec_pinnacle_prob_close_draw
intermediate;backbone;pinnacle_prob_close_opp;float;dec_pinnacle_prob_close_opp
intermediate;backbone;pinnacle_prob_close_over25;float;dec_pinnacle_prob_close_over25
intermediate;backbone;pinnacle_prob_close_team;float;dec_pinnacle_prob_close_team
intermediate;backbone;pinnacle_prob_close_under25;float;dec_pinnacle_prob_close_under25
intermediate;backbone;pinnacle_prob_draw;float;dec_pinnacle_prob_draw
intermediate;backbone;pinnacle_prob_opp;float;dec_pinnacle_prob_opp
intermediate;backbone;pinnacle_prob_over25;float;dec_pinnacle_prob_over25
intermediate;backbone;pinnacle_prob_team;float;dec_pinnacle_prob_team
intermediate;backbone;pinnacle_prob_under25;float;dec_pinnacle_prob_under25
intermediate;backbone;possession;float;dec_possession
intermediate;backbone;ppda;float;dec_ppda
intermediate;backbone;ppda_allowed;float;dec_ppda_allowed
intermediate;backbone;red_cards;integer;int_red_cards
intermediate;backbone;result_1n2;string;str_result_1n2
intermediate;backbone;save_pct;float;dec_save_pct
intermediate;backbone;saves;integer;int_saves
intermediate;backbone;season;string;str_season
intermediate;backbone;season_att_rating;float;dec_season_att_rating
intermediate;backbone;season_def_rating;float;dec_season_def_rating
intermediate;backbone;second_yellow_cards;integer;int_second_yellow_cards
intermediate;backbone;shots_on_target;integer;int_shots_on_target
intermediate;backbone;shots_on_target_faced;integer;int_shots_on_target_faced
intermediate;backbone;shots_total;integer;int_shots_total
intermediate;backbone;tackles_won;integer;int_tackles_won
intermediate;backbone;team_id;string;str_team_id
intermediate;backbone;venue;string;str_venue
intermediate;backbone;ws_dribbles_pg;float;dec_ws_dribbles_pg
intermediate;backbone;ws_fouled_pg;float;dec_ws_fouled_pg
intermediate;backbone;ws_shots_ot_pg;float;dec_ws_shots_ot_pg
intermediate;backbone;yellow_cards;integer;int_yellow_cards
intermediate;corner_profiles;chain_danger_momentum;float;dec_chain_danger_momentum
intermediate;corner_profiles;chain_danger_total;float;dec_chain_danger_total
intermediate;corner_profiles;clearance_player_id;string;str_clearance_player_id
intermediate;corner_profiles;clearance_quality;string;str_clearance_quality
intermediate;corner_profiles;corner_row_num;integer;int_corner_row_num
intermediate;corner_profiles;corner_side;string;str_corner_side
intermediate;corner_profiles;corner_taker_id;string;str_corner_taker_id
intermediate;corner_profiles;expanded_minute;integer;int_expanded_minute
intermediate;corner_profiles;is_headed_clearance;boolean;bool_is_headed_clearance
intermediate;corner_profiles;landing_zone;string;str_landing_zone
intermediate;corner_profiles;match_id;string;str_match_id
intermediate;corner_profiles;n_aerial_duels;integer;int_n_aerial_duels
intermediate;corner_profiles;outcome;string;str_outcome
intermediate;corner_profiles;shot_body_part;string;str_shot_body_part
intermediate;corner_profiles;team_id;string;str_team_id
intermediate;event_values;action_value;float;dec_action_value
intermediate;event_values;chance_creation;float;dec_chance_creation
intermediate;event_values;context_weight;float;dec_context_weight
intermediate;event_values;danger_position;float;dec_danger_position
intermediate;event_values;def_execution_quality;float;dec_def_execution_quality
intermediate;event_values;event_id;string;str_event_id
intermediate;event_values;expanded_minute;integer;int_expanded_minute
intermediate;event_values;is_shot;boolean;bool_is_shot
intermediate;event_values;league_source;string;str_league_source
intermediate;event_values;match_date;date/timestamp;dt_match_date
intermediate;event_values;match_id;string;str_match_id
intermediate;event_values;outcome_id;string;str_outcome_id
intermediate;event_values;period;integer;int_period
intermediate;event_values;player_id;string;str_player_id
intermediate;event_values;pressure_context;float;dec_pressure_context
intermediate;event_values;row_num;integer;int_row_num
intermediate;event_values;scraped_at;date/timestamp;dt_scraped_at
intermediate;event_values;season;string;str_season
intermediate;event_values;team_id;string;str_team_id
intermediate;event_values;type_id;string;str_type_id
intermediate;event_values;type_name;string;str_type_name
intermediate;event_values;x;float;dec_x
intermediate;event_values;y;float;dec_y
intermediate;events_qual;end_x;float;dec_end_x
intermediate;events_qual;end_y;float;dec_end_y
intermediate;events_qual;event_id;string;str_event_id
intermediate;events_qual;expanded_minute;integer;int_expanded_minute
intermediate;events_qual;is_shot;boolean;bool_is_shot
intermediate;events_qual;is_touch;boolean;bool_is_touch
intermediate;events_qual;match_id;string;str_match_id
intermediate;events_qual;minute;integer;int_minute
intermediate;events_qual;outcome_id;string;str_outcome_id
intermediate;events_qual;period;integer;int_period
intermediate;events_qual;player_id;string;str_player_id
intermediate;events_qual;qual_type_id;string;str_qual_type_id
intermediate;events_qual;qual_type_name;string;str_qual_type_name
intermediate;events_qual;qual_value;string;str_qual_value
intermediate;events_qual;row_num;integer;int_row_num
intermediate;events_qual;second;integer;int_second
intermediate;events_qual;team_id;string;str_team_id
intermediate;events_qual;type_id;string;str_type_id
intermediate;events_qual;type_name;string;str_type_name
intermediate;events_qual;x;float;dec_x
intermediate;events_qual;y;float;dec_y
intermediate;freekick_profiles;angle;float;dec_angle
intermediate;freekick_profiles;chain_danger_momentum;float;dec_chain_danger_momentum
intermediate;freekick_profiles;chain_danger_total;float;dec_chain_danger_total
intermediate;freekick_profiles;chain_id;string;str_chain_id
intermediate;freekick_profiles;chain_number;integer;int_chain_number
intermediate;freekick_profiles;chain_team_id;string;str_chain_team_id
intermediate;freekick_profiles;clearance_player_id;string;str_clearance_player_id
intermediate;freekick_profiles;clearance_quality;string;str_clearance_quality
intermediate;freekick_profiles;distance_to_goal;float;dec_distance_to_goal
intermediate;freekick_profiles;event_id;string;str_event_id
intermediate;freekick_profiles;expanded_minute;integer;int_expanded_minute
intermediate;freekick_profiles;fk_type;string;str_fk_type
intermediate;freekick_profiles;fk_zone_type;string;str_fk_zone_type
intermediate;freekick_profiles;freekick_taker_id;string;str_freekick_taker_id
intermediate;freekick_profiles;is_headed_clearance;boolean;bool_is_headed_clearance
intermediate;freekick_profiles;is_offside;boolean;bool_is_offside
intermediate;freekick_profiles;match_id;string;str_match_id
intermediate;freekick_profiles;outcome;string;str_outcome
intermediate;freekick_profiles;outcome_id;string;str_outcome_id
intermediate;freekick_profiles;row_num;integer;int_row_num
intermediate;freekick_profiles;second;integer;int_second
intermediate;freekick_profiles;shot_body_part;string;str_shot_body_part
intermediate;freekick_profiles;type_id;string;str_type_id
intermediate;freekick_profiles;x;float;dec_x
intermediate;freekick_profiles;x_m;float;dec_x_m
intermediate;freekick_profiles;y;float;dec_y
intermediate;freekick_profiles;y_m;float;dec_y_m
intermediate;h2h_history;date;date/timestamp;dt_date
intermediate;h2h_history;ga;integer;int_ga
intermediate;h2h_history;gf;integer;int_gf
intermediate;h2h_history;h2h_avg_ga_10;float;dec_h2h_avg_ga_10
intermediate;h2h_history;h2h_avg_gf_10;float;dec_h2h_avg_gf_10
intermediate;h2h_history;h2h_avg_xg_diff_10;float;dec_h2h_avg_xg_diff_10
intermediate;h2h_history;h2h_away_draws;integer;int_h2h_away_draws
intermediate;h2h_history;h2h_away_losses;integer;int_h2h_away_losses
intermediate;h2h_history;h2h_away_played;integer;int_h2h_away_played
intermediate;h2h_history;h2h_away_wins;integer;int_h2h_away_wins
intermediate;h2h_history;h2h_draws;integer;int_h2h_draws
intermediate;h2h_history;h2h_draws_10;integer;int_h2h_draws_10
intermediate;h2h_history;h2h_home_draws;integer;int_h2h_home_draws
intermediate;h2h_history;h2h_home_losses;integer;int_h2h_home_losses
intermediate;h2h_history;h2h_home_played;integer;int_h2h_home_played
intermediate;h2h_history;h2h_home_wins;integer;int_h2h_home_wins
intermediate;h2h_history;h2h_losses;integer;int_h2h_losses
intermediate;h2h_history;h2h_losses_10;integer;int_h2h_losses_10
intermediate;h2h_history;h2h_played;integer;int_h2h_played
intermediate;h2h_history;h2h_played_10;integer;int_h2h_played_10
intermediate;h2h_history;h2h_wins;integer;int_h2h_wins
intermediate;h2h_history;h2h_wins_10;integer;int_h2h_wins_10
intermediate;h2h_history;league_source;string;str_league_source
intermediate;h2h_history;match_id;string;str_match_id
intermediate;h2h_history;np_xg;float;dec_np_xg
intermediate;h2h_history;np_xg_conceded;float;dec_np_xg_conceded
intermediate;h2h_history;opponent_id;string;str_opponent_id
intermediate;h2h_history;result_1n2;string;str_result_1n2
intermediate;h2h_history;season;string;str_season
intermediate;h2h_history;team_id;string;str_team_id
intermediate;h2h_history;venue;string;str_venue
intermediate;int_defensive_blocks;block_x;float;dec_block_x
intermediate;int_defensive_blocks;block_y;float;dec_block_y
intermediate;int_defensive_blocks;blocked_player_id;string;str_blocked_player_id
intermediate;int_defensive_blocks;blocked_team_id;string;str_blocked_team_id
intermediate;int_defensive_blocks;blocked_type;string;str_blocked_type
intermediate;int_defensive_blocks;blocker_player_id;string;str_blocker_player_id
intermediate;int_defensive_blocks;blocking_team_id;string;str_blocking_team_id
intermediate;int_defensive_blocks;event_id;string;str_event_id
intermediate;int_defensive_blocks;expanded_minute;integer;int_expanded_minute
intermediate;int_defensive_blocks;league_source;string;str_league_source
intermediate;int_defensive_blocks;match_id;string;str_match_id
intermediate;int_defensive_blocks;row_num;integer;int_row_num
intermediate;int_defensive_blocks;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_defensive_blocks;season;string;str_season
intermediate;int_event_enriched;blocked_x;float;dec_blocked_x
intermediate;int_event_enriched;blocked_y;float;dec_blocked_y
intermediate;int_event_enriched;card_type;string;str_card_type
intermediate;int_event_enriched;end_x;float;dec_end_x
intermediate;int_event_enriched;end_y;float;dec_end_y
intermediate;int_event_enriched;event_id;string;str_event_id
intermediate;int_event_enriched;expanded_minute;integer;int_expanded_minute
intermediate;int_event_enriched;goal_mouth_y;float;dec_goal_mouth_y
intermediate;int_event_enriched;goal_mouth_z;float;dec_goal_mouth_z
intermediate;int_event_enriched;has_defensive_qual;integer;int_has_defensive_qual
intermediate;int_event_enriched;has_offensive_qual;integer;int_has_offensive_qual
intermediate;int_event_enriched;has_opposite_event;integer;int_has_opposite_event
intermediate;int_event_enriched;is_big_chance_created;integer;int_is_big_chance_created
intermediate;int_event_enriched;is_intentional_assist;integer;int_is_intentional_assist
intermediate;int_event_enriched;is_intentional_goal_assist;integer;int_is_intentional_goal_assist
intermediate;int_event_enriched;is_key_pass;integer;int_is_key_pass
intermediate;int_event_enriched;is_leading_to_attempt;integer;int_is_leading_to_attempt
intermediate;int_event_enriched;is_leading_to_goal;integer;int_is_leading_to_goal
intermediate;int_event_enriched;is_own_goal;boolean;bool_is_own_goal
intermediate;int_event_enriched;is_shot;boolean;bool_is_shot
intermediate;int_event_enriched;is_shot_assist;integer;int_is_shot_assist
intermediate;int_event_enriched;is_touch;boolean;bool_is_touch
intermediate;int_event_enriched;league_source;string;str_league_source
intermediate;int_event_enriched;match_date;date/timestamp;dt_match_date
intermediate;int_event_enriched;match_id;string;str_match_id
intermediate;int_event_enriched;opp_score;integer;int_opp_score
intermediate;int_event_enriched;outcome_id;string;str_outcome_id
intermediate;int_event_enriched;period;integer;int_period
intermediate;int_event_enriched;player_id;string;str_player_id
intermediate;int_event_enriched;related_event_id;string;str_related_event_id
intermediate;int_event_enriched;related_player_id;string;str_related_player_id
intermediate;int_event_enriched;row_num;integer;int_row_num
intermediate;int_event_enriched;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_event_enriched;season;string;str_season
intermediate;int_event_enriched;second;integer;int_second
intermediate;int_event_enriched;team_id;string;str_team_id
intermediate;int_event_enriched;team_score;integer;int_team_score
intermediate;int_event_enriched;type_id;string;str_type_id
intermediate;int_event_enriched;type_name;string;str_type_name
intermediate;int_event_enriched;x;float;dec_x
intermediate;int_event_enriched;y;float;dec_y
intermediate;int_fbref_keeper;comp_category;string;str_comp_category
intermediate;int_fbref_keeper;cs;boolean;bool_cs
intermediate;int_fbref_keeper;date;date/timestamp;dt_date
intermediate;int_fbref_keeper;day;string;str_day
intermediate;int_fbref_keeper;ga;integer;int_ga
intermediate;int_fbref_keeper;ga_keeper;integer;int_ga_keeper
intermediate;int_fbref_keeper;gf;integer;int_gf
intermediate;int_fbref_keeper;league_source;string;str_league_source
intermediate;int_fbref_keeper;match_id;string;str_match_id
intermediate;int_fbref_keeper;opponent_id;string;str_opponent_id
intermediate;int_fbref_keeper;pk_allowed;integer;int_pk_allowed
intermediate;int_fbref_keeper;pk_att;integer;int_pk_att
intermediate;int_fbref_keeper;pk_missed;integer;int_pk_missed
intermediate;int_fbref_keeper;pk_saved;integer;int_pk_saved
intermediate;int_fbref_keeper;result;string;str_result
intermediate;int_fbref_keeper;result_1n2;string;str_result_1n2
intermediate;int_fbref_keeper;save_pct;float;dec_save_pct
intermediate;int_fbref_keeper;saves;integer;int_saves
intermediate;int_fbref_keeper;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_fbref_keeper;season;string;str_season
intermediate;int_fbref_keeper;sota;integer;int_sota
intermediate;int_fbref_keeper;source;string;str_source
intermediate;int_fbref_keeper;team_id;string;str_team_id
intermediate;int_fbref_keeper;time;string;str_time
intermediate;int_fbref_keeper;venue;string;str_venue
intermediate;int_fbref_misc;comp_category;string;str_comp_category
intermediate;int_fbref_misc;crdr;integer;int_crdr
intermediate;int_fbref_misc;crdy;integer;int_crdy
intermediate;int_fbref_misc;crdy2;integer;int_crdy2
intermediate;int_fbref_misc;crosses;integer;int_crosses
intermediate;int_fbref_misc;date;date/timestamp;dt_date
intermediate;int_fbref_misc;day;string;str_day
intermediate;int_fbref_misc;fld;integer;int_fld
intermediate;int_fbref_misc;fls;integer;int_fls
intermediate;int_fbref_misc;ga;integer;int_ga
intermediate;int_fbref_misc;gf;integer;int_gf
intermediate;int_fbref_misc;int;integer;int_int
intermediate;int_fbref_misc;league_source;string;str_league_source
intermediate;int_fbref_misc;match_id;string;str_match_id
intermediate;int_fbref_misc;off;integer;int_off
intermediate;int_fbref_misc;og;integer;int_og
intermediate;int_fbref_misc;opponent_id;string;str_opponent_id
intermediate;int_fbref_misc;pkcon;integer;int_pkcon
intermediate;int_fbref_misc;pkwon;integer;int_pkwon
intermediate;int_fbref_misc;result;string;str_result
intermediate;int_fbref_misc;result_1n2;string;str_result_1n2
intermediate;int_fbref_misc;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_fbref_misc;season;string;str_season
intermediate;int_fbref_misc;source;string;str_source
intermediate;int_fbref_misc;team_id;string;str_team_id
intermediate;int_fbref_misc;time;string;str_time
intermediate;int_fbref_misc;tklw;integer;int_tklw
intermediate;int_fbref_misc;venue;string;str_venue
intermediate;int_fbref_schedule;comp_category;string;str_comp_category
intermediate;int_fbref_schedule;date;date/timestamp;dt_date
intermediate;int_fbref_schedule;day;string;str_day
intermediate;int_fbref_schedule;formation;string;str_formation
intermediate;int_fbref_schedule;ga;integer;int_ga
intermediate;int_fbref_schedule;gf;integer;int_gf
intermediate;int_fbref_schedule;league_source;string;str_league_source
intermediate;int_fbref_schedule;match_id;string;str_match_id
intermediate;int_fbref_schedule;opp_formation;string;str_opp_formation
intermediate;int_fbref_schedule;opponent_id;string;str_opponent_id
intermediate;int_fbref_schedule;poss;string;str_poss
intermediate;int_fbref_schedule;result;string;str_result
intermediate;int_fbref_schedule;result_1n2;string;str_result_1n2
intermediate;int_fbref_schedule;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_fbref_schedule;season;string;str_season
intermediate;int_fbref_schedule;source;string;str_source
intermediate;int_fbref_schedule;team_id;string;str_team_id
intermediate;int_fbref_schedule;time;string;str_time
intermediate;int_fbref_schedule;venue;string;str_venue
intermediate;int_fbref_shooting;comp_category;string;str_comp_category
intermediate;int_fbref_shooting;date;date/timestamp;dt_date
intermediate;int_fbref_shooting;day;string;str_day
intermediate;int_fbref_shooting;ga;integer;int_ga
intermediate;int_fbref_shooting;gf;integer;int_gf
intermediate;int_fbref_shooting;league_source;string;str_league_source
intermediate;int_fbref_shooting;match_id;string;str_match_id
intermediate;int_fbref_shooting;opponent_id;string;str_opponent_id
intermediate;int_fbref_shooting;result;string;str_result
intermediate;int_fbref_shooting;result_1n2;string;str_result_1n2
intermediate;int_fbref_shooting;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_fbref_shooting;season;string;str_season
intermediate;int_fbref_shooting;source;string;str_source
intermediate;int_fbref_shooting;standard_g_sh;float;dec_standard_g_sh
intermediate;int_fbref_shooting;standard_g_sot;float;dec_standard_g_sot
intermediate;int_fbref_shooting;standard_gls;integer;int_standard_gls
intermediate;int_fbref_shooting;standard_pk;integer;int_standard_pk
intermediate;int_fbref_shooting;standard_pkatt;integer;int_standard_pkatt
intermediate;int_fbref_shooting;standard_sh;integer;int_standard_sh
intermediate;int_fbref_shooting;standard_sot;integer;int_standard_sot
intermediate;int_fbref_shooting;standard_sot_pct;float;dec_standard_sot_pct
intermediate;int_fbref_shooting;team_id;string;str_team_id
intermediate;int_fbref_shooting;time;string;str_time
intermediate;int_fbref_shooting;venue;string;str_venue
intermediate;int_fouls_drawn;committed_by_player_id;string;str_committed_by_player_id
intermediate;int_fouls_drawn;drawer_player_id;string;str_drawer_player_id
intermediate;int_fouls_drawn;drawing_team_id;string;str_drawing_team_id
intermediate;int_fouls_drawn;event_id;string;str_event_id
intermediate;int_fouls_drawn;expanded_minute;integer;int_expanded_minute
intermediate;int_fouls_drawn;foul_zone;string;str_foul_zone
intermediate;int_fouls_drawn;is_attacking_third;boolean;bool_is_attacking_third
intermediate;int_fouls_drawn;leads_to_penalty;boolean;bool_leads_to_penalty
intermediate;int_fouls_drawn;league_source;string;str_league_source
intermediate;int_fouls_drawn;match_id;string;str_match_id
intermediate;int_fouls_drawn;row_num;integer;int_row_num
intermediate;int_fouls_drawn;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_fouls_drawn;season;string;str_season
intermediate;int_fouls_drawn;x;float;dec_x
intermediate;int_fouls_drawn;y;float;dec_y
intermediate;int_keeper_psxg;goals_conceded;integer;int_goals_conceded
intermediate;int_keeper_psxg;keeper_id;string;str_keeper_id
intermediate;int_keeper_psxg;league_source;string;str_league_source
intermediate;int_keeper_psxg;psxg_faced;float;dec_psxg_faced
intermediate;int_keeper_psxg;psxg_plus_minus;float;dec_psxg_plus_minus
intermediate;int_keeper_psxg;save_pct;float;dec_save_pct
intermediate;int_keeper_psxg;saves;integer;int_saves
intermediate;int_keeper_psxg;season;string;str_season
intermediate;int_keeper_psxg;shots_faced;integer;int_shots_faced
intermediate;int_keeper_shots;attribution_method;string;str_attribution_method
intermediate;int_keeper_shots;def_gk_available;boolean;bool_def_gk_available
intermediate;int_keeper_shots;def_team;integer;int_def_team
intermediate;int_keeper_shots;is_goal;boolean;bool_is_goal
intermediate;int_keeper_shots;keeper_id;string;str_keeper_id
intermediate;int_keeper_shots;league_source;string;str_league_source
intermediate;int_keeper_shots;match_id;string;str_match_id
intermediate;int_keeper_shots;row_num;integer;int_row_num
intermediate;int_keeper_shots;season;string;str_season
intermediate;int_keeper_shots;type_id;string;str_type_id
intermediate;int_keeper_shots;xgot;float;dec_xgot
intermediate;int_odds;date;date/timestamp;dt_date
intermediate;int_odds;league_source;string;str_league_source
intermediate;int_odds;market_prob_a;float;dec_market_prob_a
intermediate;int_odds;market_prob_close_a;float;dec_market_prob_close_a
intermediate;int_odds;market_prob_close_d;float;dec_market_prob_close_d
intermediate;int_odds;market_prob_close_h;float;dec_market_prob_close_h
intermediate;int_odds;market_prob_d;float;dec_market_prob_d
intermediate;int_odds;market_prob_h;float;dec_market_prob_h
intermediate;int_odds;match_id;string;str_match_id
intermediate;int_odds;odds_avg_a;float;dec_odds_avg_a
intermediate;int_odds;odds_avg_d;float;dec_odds_avg_d
intermediate;int_odds;odds_avg_h;float;dec_odds_avg_h
intermediate;int_odds;odds_max_a;float;dec_odds_max_a
intermediate;int_odds;odds_max_d;float;dec_odds_max_d
intermediate;int_odds;odds_max_h;float;dec_odds_max_h
intermediate;int_odds;odds_pinnacle_a;float;dec_odds_pinnacle_a
intermediate;int_odds;odds_pinnacle_d;float;dec_odds_pinnacle_d
intermediate;int_odds;odds_pinnacle_h;float;dec_odds_pinnacle_h
intermediate;int_odds;opponent_id;string;str_opponent_id
intermediate;int_odds;pinnacle_drift_a;float;dec_pinnacle_drift_a
intermediate;int_odds;pinnacle_drift_d;float;dec_pinnacle_drift_d
intermediate;int_odds;pinnacle_drift_h;float;dec_pinnacle_drift_h
intermediate;int_odds;pinnacle_prob_a;float;dec_pinnacle_prob_a
intermediate;int_odds;pinnacle_prob_close_a;float;dec_pinnacle_prob_close_a
intermediate;int_odds;pinnacle_prob_close_d;float;dec_pinnacle_prob_close_d
intermediate;int_odds;pinnacle_prob_close_h;float;dec_pinnacle_prob_close_h
intermediate;int_odds;pinnacle_prob_close_over25;float;dec_pinnacle_prob_close_over25
intermediate;int_odds;pinnacle_prob_close_under25;float;dec_pinnacle_prob_close_under25
intermediate;int_odds;pinnacle_prob_d;float;dec_pinnacle_prob_d
intermediate;int_odds;pinnacle_prob_h;float;dec_pinnacle_prob_h
intermediate;int_odds;pinnacle_prob_over25;float;dec_pinnacle_prob_over25
intermediate;int_odds;pinnacle_prob_under25;float;dec_pinnacle_prob_under25
intermediate;int_odds;result_fdc;string;str_result_fdc
intermediate;int_odds;season;string;str_season
intermediate;int_odds;team_id;string;str_team_id
intermediate;int_penalties;attacking_team_id;string;str_attacking_team_id
intermediate;int_penalties;defending_team_id;string;str_defending_team_id
intermediate;int_penalties;expanded_minute;integer;int_expanded_minute
intermediate;int_penalties;gk_player_id;string;str_gk_player_id
intermediate;int_penalties;goal_mouth_y;float;dec_goal_mouth_y
intermediate;int_penalties;goal_mouth_z;float;dec_goal_mouth_z
intermediate;int_penalties;is_goal;boolean;bool_is_goal
intermediate;int_penalties;is_off_target;boolean;bool_is_off_target
intermediate;int_penalties;is_post;boolean;bool_is_post
intermediate;int_penalties;is_saved;boolean;bool_is_saved
intermediate;int_penalties;league_source;string;str_league_source
intermediate;int_penalties;match_id;string;str_match_id
intermediate;int_penalties;player_conceded;integer;int_player_conceded
intermediate;int_penalties;player_drew;integer;int_player_drew
intermediate;int_penalties;result_label;string;str_result_label
intermediate;int_penalties;row_num;integer;int_row_num
intermediate;int_penalties;scraped_at;date/timestamp;dt_scraped_at
intermediate;int_penalties;season;string;str_season
intermediate;int_penalties;taker_player_id;string;str_taker_player_id
intermediate;int_player_minutes;match_id;string;str_match_id
intermediate;int_player_minutes;minutes_played;integer;int_minutes_played
intermediate;int_player_minutes;player_id;string;str_player_id
intermediate;int_player_minutes;team_id;string;str_team_id
intermediate;int_player_zone_season;avg_touch_share;float;dec_avg_touch_share
intermediate;int_player_zone_season;duels_won;integer;int_duels_won
intermediate;int_player_zone_season;n_duels;integer;int_n_duels
intermediate;int_player_zone_season;n_matches;integer;int_n_matches
intermediate;int_player_zone_season;player_id;string;str_player_id
intermediate;int_player_zone_season;season;string;str_season
intermediate;int_player_zone_season;total_crosses;integer;int_total_crosses
intermediate;int_player_zone_season;total_danger;float;dec_total_danger
intermediate;int_player_zone_season;total_def_actions;integer;int_total_def_actions
intermediate;int_player_zone_season;total_progressive;integer;int_total_progressive
intermediate;int_player_zone_season;total_shots;integer;int_total_shots
intermediate;int_player_zone_season;zone_5x5;string;str_zone_5x5
intermediate;int_progressive_carries;dribble_x;float;dec_dribble_x
intermediate;int_progressive_carries;dribble_y;float;dec_dribble_y
intermediate;int_progressive_carries;event_id;string;str_event_id
intermediate;int_progressive_carries;expanded_minute;integer;int_expanded_minute
intermediate;int_progressive_carries;is_progressive;boolean;bool_is_progressive
intermediate;int_progressive_carries;league_source;string;str_league_source
intermediate;int_progressive_carries;match_id;string;str_match_id
intermediate;int_progressive_carries;next_x;float;dec_next_x
intermediate;int_progressive_carries;next_y;float;dec_next_y
intermediate;int_progressive_carries;player_id;string;str_player_id
intermediate;int_progressive_carries;progress_m;float;dec_progress_m
intermediate;int_progressive_carries;row_num;integer;int_row_num
